OTU_ID	Kingdom	Phylum	Class	Order	Family	genus	Species
889707f37a80710d6765f608e325dde6	Unassigned						
88b25c8fe9e9bd67a2273e89f875a88e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
eac978d6f312ece98f42eb09a917b0b4	k_Bacteria						
e10cd0f43f01e3ec5bef8681f914621d	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Propionibacteriales	f_Nocardioidaceae	Nocardioides	
8fc79b27c422f34842c04af032e479e3	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Roseburia	s_gut metagenome
79ccdf3ee0adc9e40688ed892ecc61e0	k_Bacteria	p_WPS-2	c_metagenome	o_metagenome	f_metagenome	metagenome	s_metagenome
44c526d46aa15e57677c8a9ab9abfe6f	k_Bacteria	p_Bacteroidetes	c_Bacteroidia				
ab2f124e5c5a4736368005a47956eca1	k_Bacteria	p_Spirochaetes	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	Treponema	
894b99a3a0f55c7d6b34dd34d972a2f6	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Alloprevotella	s_uncultured eubacterium E1-K12
1e557314f24c6de6a4401fbde3d3d38e	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Propionibacteriales	f_Nocardioidaceae		
04048bd9da9ac4042e88747a7a45dcb4	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Lactobacillaceae	Lactobacillus	
2ee72cd002394c052d2e710a2ce55152	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	Fusobacterium	
eab1977147046335b15bfda93946f046	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_Prevotella shahii DSM 15611 = JCM 12083
d510c7ec7f932aaf879911f41a21e359	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Agathobacter	
2d033d011c445695154aa9687f121afe	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	Leptotrichia	s_Leptotrichia sp. oral clone FP036
4239891fbc8d9981bbc413f1742e9be2	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Aerococcaceae	Abiotrophia	s_unidentified
19cc136256ca3722317b8beb770cb9ad	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
b48b24a3063b310e9267159523b63572	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Erysipelatoclostridium	
ff6aabcec7a1196fdd1efbba6803790b	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	Tannerella	s_Tannerella forsythia
6d6fd09363c75135a88b4c7b844d4d0d	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptostreptococcaceae		
08afcb1d87fb95043d03093fe6265dcf	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	
3b9b29f1f04aa3901a279329421bd898	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
b3ffbf5943fdbd3e2520e740fe59f37f	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	
33e57982f70093720c1ffa31235e3d09	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Eubacterium	
60f5e3f4cd728a050a9b109473a036dc	k_Bacteria	p_Actinobacteria	c_Thermoleophilia	o_Solirubrobacterales	f_67-14	uncultured	s_uncultured bacterium
c3b0d89df31d36114b5ac7dc4a61dd73	k_Bacteria	p_Acidobacteria	c_Subgroup 6				
de61a6d2dbb95d20af17ddde4d7bb5b6	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	s_uncultured organism
5341b78ff35e8d9397465f5a9cb97ff7	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Xanthomonadales	f_Rhodanobacteraceae	Dyella	s_uncultured bacterium
be523c2e5cad4ec47f526ee2e52a835d	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Sutterella	s_Burkholderia sp. K4410.MGS-135
9b07e4055f8af51a6d493f6e3424c244	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Eubacterium	s_uncultured bacterium
b5e4ff66eb8061a8d2ebefffeff5cfd6	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Porphyromonadaceae	Porphyromonas	
9ae20ad81fa79fbac343f355fc3c4e06	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Limnobacter	
084db1422ddcc9e97e0b1493f280b86c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Rikenellaceae	s_uncultured bacterium
0b53415990b1e4435ba981cc617f6be0	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_uncultured bacterium
74f000655e03d8d2726b618bb11ff918	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Micrococcales	f_Brevibacteriaceae	Brevibacterium	
ba639044da9329dda249a2b1ffe6feec	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Peptococcaceae	uncultured	
6df8673d9b0d008ed5562ee20b688e1e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	s_uncultured Alistipes sp.
056a71a10812528c4a77c7370113b0ae	k_Bacteria						
d29c6e0670fe30bba5ba8c54ed7e011e	Unassigned						
adb5018f659bdce9aa807ea3adde8484	Unassigned						
a8a9512c8986d03f320f5b7ef7c43ed2	k_Bacteria	p_Firmicutes					
e555c9ffca5c28e9efdcf7efac57445b	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae	Psychrobacter	
07c46e51f7e10f63bb67dd13b0020391	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Cytophagales	f_Cyclobacteriaceae	uncultured	
662d04994073e7b1a7463734015a1da6	k_Bacteria						
ce9bffc0ae19881a124004f17d08c722	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Sphingobacteriales	f_Sphingobacteriaceae	Nubsella	s_uncultured bacterium
f47ab1f352ab4a2e01405cf10ffb7035	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Desulfovibrionales	f_Desulfovibrionaceae	Bilophila	
b1ec5abdb39f0441f5c0c577ef5e785d	k_Bacteria	p_Actinobacteria	c_Actinobacteria	o_Pseudonocardiales	f_Pseudonocardiaceae		
9b215e3c5101cd221537201f126fcc84	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
cebd6d63b5676c49f5e899091aee05e3	k_Bacteria	p_Fusobacteria	c_Fusobacteriia	o_Fusobacteriales	f_Leptotrichiaceae	Leptotrichia	s_Leptotrichia sp. oral clone IK040
ac1d45899803702b16c5465bc5be9233	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_SC-I-84	uncultured	s_uncultured organism
c47e5756ded4cf27ae83794bd566c3e8	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Catenibacterium	s_metagenome
0a6f575799c2dc7f58f4984042ee758d	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_uncultured bacterium
4675bfcaaa04dcb27d2877d6b3a40a74	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
cb10f28ef642f86d220224084231249e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
1a04cc49fdfdb71da0fe219827b4cb83	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Christensenellaceae	Christensenellaceae	s_uncultured organism
8a2e8f748114285a8012987d142de29f	Unassigned						
992264d4b385a138704065b4fd30693a	k_Bacteria	p_Actinobacteria	c_Thermoleophilia	o_Solirubrobacterales	f_Solirubrobacteraceae	Conexibacter	
27ad478a877e1f4fc14b5580e4376990	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Coxiellales	f_Coxiellaceae	Coxiella	s_metagenome
430347cbb0a85716005a2213046ac616	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales			
3e6df43534f3b891866e384991e9c05e	k_Bacteria	p_Patescibacteria	c_Saccharimonadia	o_Saccharimonadales			
030e9f546dc8475a2502f2e316d6408e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
87dc06de526d2fff925666be7025121e	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Acidaminococcaceae	Phascolarctobacterium	s_Phascolarctobacterium succinatutens
17d18a3cee1f1ab7f441dc7a6c2904b6	k_Archaea	p_Thaumarchaeota	c_Nitrososphaeria	o_Nitrosopumilales	f_Nitrosopumilaceae	Candidatus	
8fc502c7669027fb927a3b0926fcb022	k_Bacteria	p_Chloroflexi	c_Chloroflexia	o_Chloroflexales	f_Roseiflexaceae	uncultured	s_uncultured bacterium
3843d62518000aba9ed7cc2e37296b88	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Rhodocyclaceae	Propionivibrio	s_Propionivibrio sp. canine oral taxon 223
f9ac6ada1897d9987b78878ae1167c4b	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Weeksellaceae	Chryseobacterium	
470a4caaef8c433e52f9961a124225ae	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Butyricicoccus	
320db3fd21c04988c47699c714fda68a	Unassigned						
5c2cb661c39fd2d3188d4358294136db	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Tannerellaceae	Parabacteroides	s_uncultured bacterium
3e13e497ae2f5819aa5cccdde5ea447c	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiales vadinBB60 group	metagenome	s_metagenome
a62003f1c0c22934f5677f4cf3c2af0d	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcus	s_metagenome
beb2add1107d8267b9abcd2e316639e8	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
56233272fb1fc1bc8112e43d480f2e32	k_Bacteria	p_Armatimonadetes	c_uncultured	o_metagenome	f_metagenome	metagenome	s_metagenome
69a11f927915e2a3ba1f7b9c84486527	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Burkholderiaceae	Parasutterella	
bf73f3c0a87ff1e3e37bada800109d39	k_Bacteria						
2fe2eb748b6b7ad63d44acc280dd3f6a	k_Bacteria						
12a2bed62c47ee43fbaf439f9b8549cd	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Acetobacterales	f_Acetobacteraceae	Roseomonas	
fe037094f4e4d88606f217b5c3d1f59c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae		
60e71da7a2b6a2a74d0a83f741010cee	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Chitinophagales	f_Chitinophagaceae		
fb42f00651f81b09d6dfb4ee13b83e21	Unassigned						
d082ca3565e1c044f95bae342ffc413c	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Acetobacterales	f_Acetobacteraceae	Acidiphilium	s_uncultured bacterium
dccc9ac894211664272290ab2eb6c2d9	Unassigned						
4da8a4011d2d0e664e09f77e6306e63e	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Atopobiaceae	Libanicoccus	s_uncultured bacterium
94f7303621f7a1879a9eb2dc06b70122	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Elsterales	f_uncultured		
1c7d6cf79c7a9dcfbb902a8647e6946b	k_Bacteria	p_Bacteroidetes	c_Ignavibacteria	o_SJA-28	f_uncultured bacterium	uncultured	s_uncultured bacterium
7ba5663df1cc17cdb3a74e730bd5377b	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Coriobacteriaceae	Collinsella	
035913e2ecd2e14c2f15d8e601ddd655	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
86faddc4f5d0b2c10090ef7696d1b121	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae	Acinetobacter	
28c8a33899f720eca85d02f66667c289	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae		
620aae5af5a3bf3d27ea3fbff1f768ce	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Acetobacterales	f_Acetobacteraceae	Muricoccus	
8a887b7a02b2368e435dd0053cf85742	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	RBG-16-58-14	s_uncultured bacterium
a1189555de009180ae39225491e339f1	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	s_gut metagenome
455c5c9a7f862de72ccb8ddc4a342319	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Peptoniphilus	s_Peptoniphilus lacrimalis
80dfdb51bf8371569d7b1481eded3351	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
e29320504db63603a83a99e6c1ce8dfa	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pasteurellales	f_Pasteurellaceae		
5d079f2222b142d59a50a80dfd26542c	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Xanthomonadales	f_Xanthomonadaceae	Lysobacter	
871db25efe4ac9c8e173d42f80a7363e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Coprococcus	s_uncultured bacterium
34cfaf6a1e7861889a0af75ee297c04a	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Sphingomonas	
7a2df34acb20078c6708de4edc8b8434	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Blfdi19	metagenome	s_metagenome
d27666c4c6b7d3125ead3d5a89a6779d	k_Bacteria	p_Latescibacteria	c_unidentified bacterium wb1_H11	o_unidentified bacterium wb1_H11	f_unidentified bacterium wb1_H11	unidentified	s_unidentified bacterium wb1_H11
34a4159cb22772b4364c14aeafde1425	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_uncultured bacterium
c4d6e9ed58d82cd12294d45739277fbc	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	
22e71b69315d5b6238cb7d21613a9c5d	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	
d63d76acfc0d57f0b4c211cb52f14b10	k_Bacteria	p_Acidobacteria	c_Blastocatellia (Subgroup 4)	o_DS-100			
19a1a394e82c20592c29c8fd96a77633	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Weeksellaceae	Moheibacter	s_Empedobacter sp. C2-7
d06288a30c2a25888718e76db07d2575	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Alloprevotella	
28af1c5f5a1119a258a81fa01eb598ed	k_Bacteria	p_Planctomycetes	c_Phycisphaerae	o_Pla1 lineage	f_uncultured bacterium	uncultured	s_uncultured bacterium
48954084fda779e36a2599ed65e81c1e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_uncultured Clostridiales bacterium
bc979a8588f5a2b031514a23cf3971cb	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Eubacterium	s_uncultured bacterium
efabb9fc719a210b1ecb1bf110742684	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales	f_Sandaracinaceae	uncultured	
95a39a9ae45d31972f6093ee0090b21f	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Rikenellaceae	Alistipes	s_Alistipes sp. N15.MGS-157
b5fe458ac98d6af4801239f60673e6e0	k_Bacteria	p_Gemmatimonadetes	c_Gemmatimonadetes	o_Gemmatimonadales	f_Gemmatimonadaceae	Gemmatirosa	
1cc62bf3b706dd92be44f0309b9da26d	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Planctomycetales	f_Schlesneriaceae	Schlesneria	s_uncultured bacterium
b257e8d9564339b7a80be4600970a30f	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	uncultured	s_uncultured bacterium
6a7f9d3cd1d7cac68eb5f6b5cd9923c9	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
a333ee090a52b582e1a0e2dd776eb937	k_Bacteria	p_Firmicutes	c_Erysipelotrichia	o_Erysipelotrichales	f_Erysipelotrichaceae	Coprobacillus	s_uncultured bacterium
a93c0adf4eaa49b7c4a27016479685ee	k_Bacteria	p_Cyanobacteria	c_Oxyphotobacteria	o_Nostocales	f_Chroococcidiopsaceae	Chroococcidiopsis	s_uncultured bacterium
55bab1b671907bad9bea282232a6e1e6	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XI	Anaerococcus	
271f42e60bcfd7b70f562115fed50384	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Christensenellaceae	Christensenellaceae	
cf266ae88ff82e2f36d446438813db1e	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_uncultured	uncultured	s_uncultured Rhizobiales bacterium
07efd87b620440eca2ca7569506854c2	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_A4b	wastewater	s_wastewater metagenome
38b8ba905b8d98e231f3409a4dce8fde	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Eubacterium	s_uncultured bacterium
ac9ddb8962b4d3a26d9783dbcf55e07b	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Betaproteobacteriales	f_Rhodocyclaceae		
37afa68383c296003ef6f565876ec212	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	uncultured	
2b9c2fa86f75454e48c9c39f3b459f16	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Christensenellaceae	Catabacter	
ec91ff3a5cb095dc7e259249090ba15d	k_Bacteria	p_Acidobacteria	c_Acidobacteriia	o_Acidobacteriales	f_Acidobacteriaceae (Subgroup 1)	Terriglobus	s_uncultured bacterium
ca8248f760e8d674ca7831a60a2e0309	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Weeksellaceae	Bergeyella	s_uncultured bacterium
365a80416e2db93a8f9d0ce869199a5f	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae	Ruminococcaceae	s_uncultured bacterium
1d86a331ba02286d2036fe7578e4968a	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
8d73d8025a1e597c2d45a88e25e98822	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_Myxococcales			
80024fe523126149b11d596425ac0969	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XIII	Mogibacterium	
c661e94a2285aca432b6971e2775ec00	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	s_uncultured bacterium
b964d4fac8d33f6d8b466ec111437c6d	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Muribaculaceae	Porphyromonadaceae	s_Porphyromonadaceae bacterium C941
2d632c82b6dd377ec98ee4200b63a7b9	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Stomatobaculum	s_Eubacterium sp. oral clone DO016
b8044f30093e65ba3694d73e4f9c30a9	k_Bacteria	p_Acidobacteria	c_Acidobacteriia	o_Acidobacteriales	f_uncultured		
e5c694b6e79bc2e6784772209fe6e3d0	k_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Pseudomonadales	f_Moraxellaceae	Moraxella	s_Moraxella nonliquefaciens
b37e75ef3ca527f4bf007eab4c3460ab	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Chitinophagales	f_Chitinophagaceae		
0ecb900c9db631aafc61475d45a7b129	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Weeksellaceae	Empedobacter	s_uncultured bacterium
a8e4219d0842b92ddbdee2ec7268e431	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	Microvirga	
63ceed7d61a92b7a4e8e318dba04f9c8	k_Bacteria						
c541e2fe19ef5205766cfec8125a34be	Unassigned						
6c569336d3673092c8e63919e14b2687	k_Bacteria	p_Proteobacteria	c_Deltaproteobacteria	o_NB1-j	f_uncultured Myxococcales bacterium	uncultured	s_uncultured Myxococcales bacterium
910584480cc6fcc73a6388cf0401b76c	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_Massiliprevotella massiliensis
c6ec152ed138b013618b04a3011a1f6b	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Caulobacterales	f_Caulobacteraceae	Phenylobacterium	
b87c12fdc8c154dea82ebf48d6c77d7d	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Megasphaera	s_unidentified
86a46a62984687b5a1b80334b0ce96e0	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Dysgonomonadaceae	Petrimonas	s_uncultured Bacteroidetes bacterium
6169c0b4e33e75e0e859ffe4e61c914e	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Capnocytophaga	s_Capnocytophaga sp. oral clone ID062
027be72c0383a8b6ddbd5ea76ffd0a85	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Family XIII	Mogibacterium	
e35dc9b5ffa4b12f08c5167b665b9ff2	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	
5b18581abe4f15e9f72f57cddc91f06e	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
7077b022e2b4a6db6923246025dc849b	k_Bacteria	p_Verrucomicrobia	c_Verrucomicrobiae	o_Chthoniobacterales	f_Chthoniobacteraceae	LD29	s_uncultured bacterium
a4b875574b6e149eb78d2ddb6e13053f	k_Bacteria	p_Planctomycetes	c_Planctomycetacia	o_Gemmatales	f_Gemmataceae	uncultured	s_uncultured bacterium
1be43d30693a719ebe9ca9104b6e5507	k_Bacteria	p_Firmicutes					
6f609cedce3ab3ae0543aaf37d05e464	k_Bacteria	p_Actinobacteria	c_Coriobacteriia	o_Coriobacteriales	f_Eggerthellaceae	Gordonibacter	s_Denitrobacterium sp. CCUG 45665
3a0ac05297a6a35e368d9db7f273e3c6	k_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	Anaerolinea	s_uncultured soil bacterium
46b3b3688c9fbfa10a7b7f02759e6030	k_Bacteria						
2871be4e9a8ea90ad88871af576ac712	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Lachnospiraceae	Lachnospiraceae	
fb0a1ba9816f1f22b7b5cabd9aca1653	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_uncultured organism
6cca6dce7b8569bdf310e19cb81ac720	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Sphingomonadales	f_Sphingomonadaceae	Sphingomonas	
937ce014a12bfb881b43b35ac0d85c04	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_uncultured bacterium
85df033178306106f894ad53728339e0	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
05b47524fc9726d7fddbc87befe4643a	k_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_Absconditabacteriales (SR1)	f_candidate division SR1 bacterium MGEHA	candidate	s_candidate division SR1 bacterium MGEHA
65728783e54958bdb71ed41528bbcce1	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
e61311f4da1b36c5d1e157b3b5d88b5b	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Capnocytophaga	s_Capnocytophaga sp. oral clone DZ074
7ebaf73a5b34a0493795bd3b6c630c20	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Sphingobacteriales	f_env.OPS 17	uncultured	s_uncultured eubacterium env.OPS 17
377bf1b86dd15d576b1b9edd617843ce	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	Prevotella	s_unidentified
238057f17f9991666ce1eaccfda6f21a	k_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Beijerinckiaceae	1174-901-12	s_uncultured bacterium
8e1e50611b42d1c4c500f5d706179a69	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Bacteroidaceae	Bacteroides	
c6d7e81201892354445f946c23cb3ded	k_Bacteria	p_Firmicutes	c_Negativicutes	o_Selenomonadales	f_Veillonellaceae	Dialister	s_uncultured bacterium
6026231429366a13d99e2506d3784b85	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Bacteroidales	f_Prevotellaceae	uncultured	s_bacterium AC2042
0b7b813358723aac8896061241062db4	k_Bacteria	p_Firmicutes	c_Bacilli	o_Bacillales	f_Staphylococcaceae	Staphylococcus	
599d5ce875038b362955e01c1564ac69	Unassigned						
b7351956cdac51a14c3c4d428827df05	k_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Ruminococcaceae		
84ff3e279ee75e36ba36b81756580631	k_Bacteria	p_Firmicutes	c_Bacilli	o_Lactobacillales	f_Streptococcaceae	Streptococcus	
a689bb9a3a1a27abe1333699f6d4aebc	k_Bacteria	p_Bacteroidetes	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	Flavobacterium	
b57ecbf38694646c12e60b98a5fd1ce8	k_Bacteria	p_Planctomycetes	c_Phycisphaerae	o_Tepidisphaerales	f_Tepidisphaeraceae	Tepidisphaera	s_uncultured bacterium
